+----------+---------------------+----------------+-------------+----------+-----------------+
| id       | emission            | cnpj           | terminal_id | valor    | movementtype_id |
| 45567461 | 2024-07-06 15:15:15 | 06626253000151 |        1654 | 100      |               1 |
| 45567645 | 2024-07-06 14:18:38 | 06626253000151 |        1639 | 700      |               1 |
| 45567677 | 2024-07-06 15:24:41 | 06626253000151 |        1703 | 450      |               1 |
| 45567738 | 2024-07-06 14:21:34 | 06626253000151 |        1639 | 800      |               1 |
| 45567866 | 2024-07-06 15:29:17 | 06626253000151 |        1711 | 550      |               1 |
| 45568069 | 2024-07-06 15:33:38 | 06626253000151 |        1706 | 250      |               1 |
| 45568164 | 2024-07-06 15:10:40 | 06626253000151 |        1698 | 100      |               1 |
| 45568214 | 2024-07-06 15:40:52 | 06626253000151 |        1648 | 250      |               1 |
| 45568215 | 2024-07-06 15:16:42 | 06626253000151 |        1648 | 16600.00 |               2 |
| 45568218 | 2024-07-06 15:12:24 | 06626253000151 |        1698 | 1200     |               1 |
| 45568222 | 2024-07-06 15:13:01 | 06626253000151 |        1698 | 100      |               1 |
| 45568275 | 2024-07-06 15:14:44 | 06626253000151 |        1698 | 600      |               1 |
| 45568321 | 2024-07-06 15:45:55 | 06626253000151 |        1708 | 550      |               1 |
| 45568355 | 2024-07-06 15:40:41 | 06626253000151 |        1646 | 1000     |               1 |
| 45568357 | 2024-07-06 15:42:58 | 06626253000151 |        1646 | 450      |               1 |
| 45568493 | 2024-07-06 15:51:33 | 06626253000151 |        1708 | 750      |               1 |
| 45568544 | 2024-07-06 15:55:48 | 06626253000151 |        1693 | 1500     |               1 |
| 45568549 | 2024-07-06 15:53:48 | 06626253000151 |        1638 | 100      |               1 |
| 45568553 | 2024-07-06 15:56:02 | 06626253000151 |        1638 | 50       |               1 |
| 45568613 | 2024-07-06 15:57:59 | 06626253000151 |        1699 | 300      |               1 |
| 45568805 | 2024-07-06 15:54:15 | 06626253000151 |        1635 | 450      |               1 |
| 45568856 | 2024-07-06 15:57:14 | 06626253000151 |        1712 | 250      |               1 |
| 45568954 | 2024-07-06 16:01:29 | 06626253000151 |        1627 | 50       |               1 |
| 45569084 | 2024-07-06 16:04:38 | 06626253000151 |        1695 | 350      |               1 |
| 45569305 | 2024-07-06 16:15:36 | 06626253000151 |        1640 | 550      |               1 |
| 45569717 | 2024-07-06 16:37:44 | 06626253000151 |        1700 | 400      |               1 |
| 45569845 | 2024-07-06 16:36:50 | 06626253000151 |        1713 | 250      |               1 |
| 45569948 | 2024-07-06 16:47:15 | 06626253000151 |        1634 | 200      |               1 |
| 45569976 | 2024-07-06 16:46:26 | 06626253000151 |        1705 | 1050     |               1 |
| 45569996 | 2024-07-06 16:49:58 | 06626253000151 |        1638 | 200      |               1 |
| 45570147 | 2024-07-06 16:52:39 | 06626253000151 |        1705 | 200      |               1 |
| 45570159 | 2024-07-06 16:54:22 | 06626253000151 |        1697 | 100      |               1 |
| 45570162 | 2024-07-06 16:54:46 | 06626253000151 |        1697 | 150      |               1 |
| 45570216 | 2024-07-06 16:54:27 | 06626253000151 |        1648 | 150      |               1 |
| 45570293 | 2024-07-06 16:59:26 | 06626253000151 |        1634 | 500      |               1 |
| 45570307 | 2024-07-06 16:53:44 | 06626253000151 |        1713 | 1700     |               1 |
| 45570385 | 2024-07-06 16:56:39 | 06626253000151 |        1645 | 200      |               1 |
| 45570418 | 2024-07-06 16:57:48 | 06626253000151 |        1645 | 650      |               1 |
| 45570575 | 2024-07-06 17:08:14 | 06626253000151 |        1661 | 300      |               1 |
| 45570604 | 2024-07-06 17:09:00 | 06626253000151 |        1719 | 500      |               1 |
| 45570626 | 2024-07-06 17:10:16 | 06626253000151 |        1661 | 150      |               1 |
| 45570693 | 2024-07-06 17:06:40 | 06626253000151 |        1640 | 1150     |               1 |
| 45570816 | 2024-07-06 17:14:41 | 06626253000151 |        1708 | 350      |               1 |
| 45570904 | 2024-07-06 17:20:24 | 06626253000151 |        1704 | 900      |               1 |
| 45571092 | 2024-07-06 17:25:01 | 06626253000151 |        1708 | 850      |               1 |
| 45571168 | 2024-07-06 17:29:26 | 06626253000151 |        1634 | 500      |               1 |
| 45571260 | 2024-07-06 17:26:53 | 06626253000151 |        1633 | 350      |               1 |
| 45571442 | 2024-07-06 17:39:30 | 06626253000151 |        1663 | 450      |               1 |
| 45571527 | 2024-07-06 17:37:03 | 06626253000151 |        1644 | 150      |               1 |
| 45571530 | 2024-07-06 17:37:39 | 06626253000151 |        1644 | 300      |               1 |
| 45571531 | 2024-07-06 17:40:42 | 06626253000151 |        1648 | 350      |               1 |
| 45571694 | 2024-07-06 17:41:31 | 06626253000151 |        1640 | 450      |               1 |
| 45571782 | 2024-07-06 17:49:31 | 06626253000151 |        1708 | 600      |               1 |
| 45571838 | 2024-07-06 17:47:34 | 06626253000151 |        1633 | 500      |               1 |
| 45572015 | 2024-07-06 17:52:30 | 06626253000151 |        1631 | 150      |               1 |
| 45572239 | 2024-07-06 17:59:31 | 06626253000151 |        1645 | 100      |               1 |
| 45572266 | 2024-07-06 18:04:56 | 06626253000151 |        1705 | 900      |               1 |
| 45572277 | 2024-07-06 18:00:40 | 06626253000151 |        1645 | 300      |               1 |
| 45572481 | 2024-07-06 18:04:06 | 06626253000151 |        1635 | 400      |               1 |
| 45572576 | 2024-07-06 18:11:49 | 06626253000151 |        1642 | 3500     |               1 |
| 45572811 | 2024-07-06 18:14:19 | 06626253000151 |        1635 | 250      |               1 |
| 45572945 | 2024-07-06 18:26:24 | 06626253000151 |        1705 | 150      |               1 |
| 45573152 | 2024-07-06 15:00:41 | 06626253000151 |        1702 | 500      |               1 |
| 45573226 | 2024-07-06 18:35:55 | 06626253000151 |        1705 | 250      |               1 |
| 45573458 | 2024-07-06 18:43:58 | 06626253000151 |        1708 | 450      |               1 |
| 45573643 | 2024-07-06 18:53:20 | 06626253000151 |        1638 | 200      |               1 |
| 45573670 | 2024-07-06 18:51:26 | 06626253000151 |        1648 | 200      |               1 |
| 45573812 | 2024-07-06 18:55:55 | 06626253000151 |        1654 | 150      |               1 |
| 45573853 | 2024-07-06 18:54:25 | 06626253000151 |        1644 | 300      |               1 |
| 45573856 | 2024-07-06 18:54:52 | 06626253000151 |        1644 | 250      |               1 |
| 45573976 | 2024-07-06 17:59:12 | 06626253000151 |        1639 | 600      |               1 |
| 45574093 | 2024-07-06 19:06:44 | 06626253000151 |        1708 | 650      |               1 |
| 45574387 | 2024-07-06 19:18:33 | 06626253000151 |        1662 | 200      |               1 |
| 45574390 | 2024-07-06 19:19:02 | 06626253000151 |        1662 | 250      |               1 |
| 45574634 | 2024-07-06 19:28:12 | 06626253000151 |        1675 | 600      |               1 |
| 45574827 | 2024-07-06 19:31:14 | 06626253000151 |        1705 | 500      |               1 |
| 45574880 | 2024-07-06 19:34:13 | 06626253000151 |        1697 | 50       |               1 |
| 45574946 | 2024-07-06 19:30:45 | 06626253000151 |        1631 | 200      |               1 |
| 45574980 | 2024-07-06 19:30:20 | 06626253000151 |        1712 | 250      |               1 |
| 45574983 | 2024-07-06 19:30:46 | 06626253000151 |        1712 | 100      |               1 |
| 45575090 | 2024-07-06 19:34:43 | 06626253000151 |        1712 | 400      |               1 |
| 45575330 | 2024-07-06 19:43:11 | 06626253000151 |        1627 | 100      |               1 |
| 45575337 | 2024-07-06 19:42:42 | 06626253000151 |        1646 | 300      |               1 |
| 45575490 | 2024-07-06 19:54:25 | 06626253000151 |        1708 | 550      |               1 |
| 45575498 | 2024-07-06 19:57:24 | 06626253000151 |        1675 | 300      |               1 |
| 45575560 | 2024-07-06 19:17:39 | 06626253000151 |        1641 | 1000     |               1 |
| 45575698 | 2024-07-06 15:56:58 | 06626253000151 |        1711 | 200      |               1 |
| 45576171 | 2024-07-06 19:30:07 | 06626253000151 |        1628 | 400      |               1 |
| 45576235 | 2024-07-06 20:22:53 | 06626253000151 |        1634 | 500      |               1 |
| 45576309 | 2024-07-06 20:16:51 | 06626253000151 |        1635 | 150      |               1 |
| 45576933 | 2024-07-06 20:48:53 | 06626253000151 |        1675 | 400      |               1 |
| 45577001 | 2024-07-06 20:49:14 | 06626253000151 |        1661 | 700      |               1 |
| 45577101 | 2024-07-06 20:45:06 | 06626253000151 |        1646 | 400      |               1 |
| 45577184 | 2024-07-06 20:47:32 | 06626253000151 |        1712 | 50       |               1 |
| 45577217 | 2024-07-06 20:56:48 | 06626253000151 |        1699 | 300      |               1 |
| 45577285 | 2024-07-06 20:56:15 | 06626253000151 |        1705 | 600      |               1 |
| 45577469 | 2024-07-06 21:02:48 | 06626253000151 |        1708 | 750      |               1 |
| 45577485 | 2024-07-06 21:04:27 | 06626253000151 |        1697 | 100      |               1 |
| 45577486 | 2024-07-06 21:04:45 | 06626253000151 |        1697 | 100      |               1 |
| 45577521 | 2024-07-06 21:04:09 | 06626253000151 |        1705 | 300      |               1 |
| 45577527 | 2024-07-06 21:00:24 | 06626253000151 |        1644 | 300      |               1 |
| 45577769 | 2024-07-06 21:14:00 | 06626253000151 |        1634 | 400      |               1 |
| 45577962 | 2024-07-06 21:11:19 | 06626253000151 |        1635 | 250      |               1 |
| 45578030 | 2024-07-06 21:20:53 | 06626253000151 |        1708 | 300      |               1 |
| 45578279 | 2024-07-06 21:23:36 | 06626253000151 |        1631 | 100      |               1 |
| 45578335 | 2024-07-06 21:25:19 | 06626253000151 |        1713 | 500      |               1 |
| 45578890 | 2024-07-06 21:37:27 | 06626253000151 |        1660 | 200      |               1 |
| 45578923 | 2024-07-06 21:47:48 | 06626253000151 |        1704 | 750      |               1 |
| 45578987 | 2024-07-06 21:49:06 | 06626253000151 |        1638 | 150      |               1 |
| 45579076 | 2024-07-06 21:48:40 | 06626253000151 |        1705 | 250      |               1 |
| 45579208 | 2024-07-06 21:51:03 | 06626253000151 |        1648 | 400      |               1 |
| 45579321 | 2024-07-06 21:53:22 | 06626253000151 |        1708 | 400      |               1 |
| 45579360 | 2024-07-06 21:55:44 | 06626253000151 |        1662 | 450      |               1 |
| 45579368 | 2024-07-06 21:56:06 | 06626253000151 |        1662 | 300      |               1 |
| 45579373 | 2024-07-06 21:57:13 | 06626253000151 |        1662 | 100      |               1 |
| 45579750 | 2024-07-06 21:58:52 | 06626253000151 |        1642 | 2100     |               1 |
| 45579864 | 2024-07-06 21:34:58 | 06626253000151 |        1698 | 50       |               1 |
| 45579868 | 2024-07-06 21:35:25 | 06626253000151 |        1698 | 100      |               1 |
| 45579899 | 2024-07-06 21:25:00 | 06626253000151 |        1641 | 350      |               1 |
| 45579907 | 2024-07-06 22:04:20 | 06626253000151 |        1648 | 350      |               1 |
| 45580096 | 2024-07-06 22:10:43 | 06626253000151 |        1663 | 200      |               1 |
| 45580324 | 2024-07-06 22:18:22 | 06626253000151 |        1693 | 350      |               1 |
| 45580325 | 2024-07-06 22:18:40 | 06626253000151 |        1693 | 100      |               1 |
| 45580502 | 2024-07-06 22:23:37 | 06626253000151 |        1703 | 450      |               1 |
| 45580518 | 2024-07-06 21:33:40 | 06626253000151 |        1628 | 200      |               1 |
| 45580699 | 2024-07-06 22:32:55 | 06626253000151 |        1663 | 150      |               1 |
| 45580728 | 2024-07-06 22:30:08 | 06626253000151 |        1632 | 350      |               1 |
| 45580759 | 2024-07-06 22:36:26 | 06626253000151 |        1663 | 150      |               1 |
| 45580772 | 2024-07-06 22:32:18 | 06626253000151 |        1632 | 300      |               1 |
| 45580784 | 2024-07-06 22:37:39 | 06626253000151 |        1700 | 300      |               1 |
| 45580793 | 2024-07-06 22:33:21 | 06626253000151 |        1632 | 150      |               1 |
| 45580820 | 2024-07-06 22:33:24 | 06626253000151 |        1640 | 900      |               1 |
| 45580849 | 2024-07-06 22:40:51 | 06626253000151 |        1636 | 400      |               1 |
| 45580913 | 2024-07-06 22:46:06 | 06626253000151 |        1663 | 100      |               1 |
| 45580921 | 2024-07-06 22:47:02 | 06626253000151 |        1634 | 400      |               1 |
| 45580971 | 2024-07-06 22:43:37 | 06626253000151 |        1713 | 350      |               1 |
| 45580975 | 2024-07-06 21:59:22 | 06626253000151 |        1628 | 200      |               1 |
| 45581024 | 2024-07-06 22:46:31 | 06626253000151 |        1645 | 500      |               1 |
| 45581074 | 2024-07-06 22:46:43 | 06626253000151 |        1635 | 50       |               1 |
| 45581158 | 2024-07-06 22:54:03 | 06626253000151 |        1640 | 200      |               1 |
| 45581159 | 2024-07-06 22:54:32 | 06626253000151 |        1640 | 200      |               1 |
| 45581176 | 2024-07-06 23:03:06 | 06626253000151 |        1683 | 500      |               1 |
| 45581182 | 2024-07-06 21:57:44 | 06626253000151 |        1639 | 300      |               1 |
| 45581187 | 2024-07-06 23:04:22 | 06626253000151 |        1683 | 500      |               1 |
| 45581190 | 2024-07-06 22:58:51 | 06626253000151 |        1632 | 100      |               1 |
| 45581191 | 2024-07-06 23:02:23 | 06626253000151 |        1719 | 350      |               1 |
| 45581199 | 2024-07-06 21:59:31 | 06626253000151 |        1639 | 400      |               1 |
| 45581204 | 2024-07-06 23:05:26 | 06626253000151 |        1683 | 500      |               1 |
| 45581214 | 2024-07-06 23:06:07 | 06626253000151 |        1643 | 400      |               1 |
| 45581228 | 2024-07-06 22:01:07 | 06626253000151 |        1639 | 200      |               1 |
| 45581248 | 2024-07-06 23:08:06 | 06626253000151 |        1699 | 100      |               1 |
| 45581278 | 2024-07-06 23:09:39 | 06626253000151 |        1700 | 200      |               1 |
| 45581320 | 2024-07-06 23:06:02 | 06626253000151 |        1712 | 50       |               1 |
| 45581387 | 2024-07-06 23:16:54 | 06626253000151 |        1705 | 150      |               1 |
| 45582000 | 2024-07-06 23:29:09 | 06626253000151 |        1698 | 100      |               1 |
| 45583034 | 2024-07-07 00:55:49 | 06626253000151 |        1712 | 250      |               1 |
| 45585369 | 2024-07-07 07:18:51 | 06626253000151 |        1638 | 550      |               1 |
| 45585409 | 2024-07-07 07:22:01 | 06626253000151 |        1640 | 100      |               1 |
| 45585775 | 2024-07-07 08:36:16 | 06626253000151 |        1708 | 220      |               1 |
| 45585834 | 2024-07-06 19:10:25 | 06626253000151 |        1691 | 200      |               1 |
| 45586568 | 2024-07-07 09:44:07 | 06626253000151 |        1636 | 350      |               1 |
| 45586673 | 2024-07-07 09:52:47 | 06626253000151 |        1691 | 1000     |               1 |
| 45586713 | 2024-07-07 09:55:05 | 06626253000151 |        1691 | 1050     |               1 |
| 45586974 | 2024-07-07 10:09:27 | 06626253000151 |        1638 | 150      |               1 |
| 45587060 | 2024-07-07 10:12:39 | 06626253000151 |        1708 | 650      |               1 |
| 45587208 | 2024-07-07 10:23:23 | 06626253000151 |        1675 | 900      |               1 |
| 45587370 | 2024-07-07 10:30:36 | 06626253000151 |        1703 | 400      |               1 |
| 45587576 | 2024-07-07 10:42:58 | 06626253000151 |        1634 | 800      |               1 |
| 45587631 | 2024-07-07 10:46:02 | 06626253000151 |        1703 | 5050     |               1 |
| 45587862 | 2024-07-07 10:56:43 | 06626253000151 |        1691 | 1250     |               1 |
| 45588119 | 2024-07-07 11:08:13 | 06626253000151 |        1663 | 200      |               1 |
| 45588211 | 2024-07-07 10:07:38 | 06626253000151 |        1639 | 800      |               1 |
| 45588779 | 2024-07-07 11:32:03 | 06626253000151 |        1645 | 300      |               1 |
| 45588914 | 2024-07-07 11:42:49 | 06626253000151 |        1654 | 200      |               1 |
| 45589007 | 2024-07-07 11:49:40 | 06626253000151 |        1662 | 200      |               1 |
| 45589340 | 2024-07-07 11:58:54 | 06626253000151 |        1659 | 200      |               1 |
| 45589371 | 2024-07-07 12:05:02 | 06626253000151 |        1699 | 300      |               1 |
| 45589375 | 2024-07-07 12:05:24 | 06626253000151 |        1699 | 200      |               1 |
| 45589384 | 2024-07-07 11:57:33 | 06626253000151 |        1627 | 200      |               1 |
| 45589567 | 2024-07-07 11:06:23 | 06626253000151 |        1639 | 800      |               1 |
| 45590007 | 2024-07-07 12:28:49 | 06626253000151 |        1675 | 700      |               1 |
| 45590118 | 2024-07-07 12:33:06 | 06626253000151 |        1693 | 100      |               1 |
| 45590138 | 2024-07-07 12:24:07 | 06626253000151 |        1635 | 700      |               1 |
| 45591025 | 2024-07-07 12:59:06 | 06626253000151 |        1660 | 500      |               1 |
| 45591515 | 2024-07-07 13:22:28 | 06626253000151 |        1719 | 200      |               1 |
| 45591553 | 2024-07-07 13:25:25 | 06626253000151 |        1699 | 400      |               1 |
| 45591674 | 2024-07-07 13:22:08 | 06626253000151 |        1631 | 200      |               1 |
| 45591881 | 2024-07-07 13:04:14 | 06626253000151 |        1698 | 100      |               1 |
| 45591902 | 2024-07-07 13:34:56 | 06626253000151 |        1703 | 250      |               1 |
| 45591944 | 2024-07-07 13:35:55 | 06626253000151 |        1663 | 300      |               1 |
| 45591981 | 2024-07-07 13:06:40 | 06626253000151 |        1698 | 650      |               1 |
| 45592444 | 2024-07-07 13:48:34 | 06626253000151 |        1663 | 100      |               1 |
| 45592756 | 2024-07-07 13:49:02 | 06626253000151 |        1627 | 200      |               1 |
| 45592829 | 2024-07-07 13:57:10 | 06626253000151 |        1662 | 200      |               1 |
| 45593159 | 2024-07-07 14:04:13 | 06626253000151 |        1683 | 300      |               1 |
| 45593657 | 2024-07-07 14:17:46 | 06626253000151 |        1683 | 300      |               1 |
| 45593660 | 2024-07-07 14:18:32 | 06626253000151 |        1683 | 300      |               1 |
| 45593884 | 2024-07-07 14:26:06 | 06626253000151 |        1638 | 200      |               1 |
| 45594199 | 2024-07-07 14:35:59 | 06626253000151 |        1648 | 1150     |               1 |
| 45594365 | 2024-07-07 14:46:06 | 06626253000151 |        1643 | 200      |               1 |
| 45594387 | 2024-07-07 14:46:29 | 06626253000151 |        1634 | 600      |               1 |
| 45594452 | 2024-07-07 14:43:53 | 06626253000151 |        1632 | 300      |               1 |
| 45594663 | 2024-07-07 14:52:31 | 06626253000151 |        1713 | 600      |               1 |
| 45594751 | 2024-07-07 14:59:43 | 06626253000151 |        1654 | 150      |               1 |
| 45594884 | 2024-07-07 14:17:45 | 06626253000151 |        1628 | 950      |               1 |
| 45594945 | 2024-07-07 15:01:49 | 06626253000151 |        1635 | 300      |               1 |
| 45594954 | 2024-07-07 15:04:58 | 06626253000151 |        1645 | 500      |               1 |
| 45594990 | 2024-07-07 15:06:02 | 06626253000151 |        1645 | 300      |               1 |
| 45595067 | 2024-07-07 15:08:18 | 06626253000151 |        1712 | 200      |               1 |
| 45595070 | 2024-07-07 15:09:08 | 06626253000151 |        1712 | 350      |               1 |
| 45595168 | 2024-07-07 15:11:24 | 06626253000151 |        1635 | 100      |               1 |
| 45595171 | 2024-07-07 15:11:51 | 06626253000151 |        1635 | 50       |               1 |
| 45595174 | 2024-07-07 15:18:51 | 06626253000151 |        1648 | 1700     |               1 |
| 45595175 | 2024-07-07 15:19:40 | 06626253000151 |        1648 | 200      |               1 |
| 45595311 | 2024-07-07 15:18:26 | 06626253000151 |        1646 | 300      |               1 |
| 45595312 | 2024-07-07 15:27:23 | 06626253000151 |        1704 | 300      |               1 |
| 45595416 | 2024-07-07 15:00:23 | 06626253000151 |        1698 | 1500     |               1 |
| 45595417 | 2024-07-07 15:01:30 | 06626253000151 |        1698 | 650      |               1 |
| 45595537 | 2024-07-07 14:32:57 | 06626253000151 |        1639 | 800      |               1 |
| 45595547 | 2024-07-07 15:37:49 | 06626253000151 |        1661 | 200      |               1 |
| 45595674 | 2024-07-07 15:44:31 | 06626253000151 |        1708 | 500      |               1 |
| 45596030 | 2024-07-07 16:04:21 | 06626253000151 |        1719 | 350      |               1 |
| 45596065 | 2024-07-07 16:03:08 | 06626253000151 |        1642 | 650      |               1 |
| 45596115 | 2024-07-07 16:08:36 | 06626253000151 |        1705 | 450      |               1 |
| 45596153 | 2024-07-07 16:13:59 | 06626253000151 |        1704 | 200      |               1 |
| 45596218 | 2024-07-07 15:35:14 | 06626253000151 |        1641 | 950      |               1 |
| 45596277 | 2024-07-07 16:17:51 | 06626253000151 |        1708 | 700      |               1 |
| 45596370 | 2024-07-07 16:24:02 | 06626253000151 |        1648 | 150      |               1 |
| 45596382 | 2024-07-07 16:26:42 | 06626253000151 |        1697 | 100      |               1 |
| 45596393 | 2024-07-07 16:20:49 | 06626253000151 |        1640 | 400      |               1 |
| 45596424 | 2024-07-07 16:21:46 | 06626253000151 |        1712 | 350      |               1 |
| 45596517 | 2024-07-07 16:29:26 | 06626253000151 |        1713 | 1100     |               1 |
| 45596606 | 2024-07-07 16:38:20 | 06626253000151 |        1633 | 350      |               1 |
| 45596761 | 2024-07-07 16:44:25 | 06626253000151 |        1646 | 100      |               1 |
| 45596858 | 2024-07-07 16:57:52 | 06626253000151 |        1643 | 400      |               1 |
| 45597079 | 2024-07-07 17:10:53 | 06626253000151 |        1703 | 200      |               1 |
| 45597090 | 2024-07-07 17:03:18 | 06626253000151 |        1695 | 300      |               1 |
| 45597190 | 2024-07-07 17:16:32 | 06626253000151 |        1705 | 1050     |               1 |
| 45597274 | 2024-07-07 17:23:28 | 06626253000151 |        1638 | 300      |               1 |
| 45597499 | 2024-07-07 16:44:33 | 06626253000151 |        1628 | 260      |               1 |
| 45597513 | 2024-07-07 17:35:55 | 06626253000151 |        1700 | 300      |               1 |
| 45597630 | 2024-07-07 17:39:04 | 06626253000151 |        1644 | 150      |               1 |
| 45597631 | 2024-07-07 17:39:50 | 06626253000151 |        1644 | 750      |               1 |
| 45597792 | 2024-07-07 17:51:54 | 06626253000151 |        1636 | 200      |               1 |
| 45597886 | 2024-07-07 17:50:57 | 06626253000151 |        1640 | 650      |               1 |
| 45598024 | 2024-07-07 16:59:11 | 06626253000151 |        1639 | 700      |               1 |
| 45598380 | 2024-07-07 18:23:13 | 06626253000151 |        1699 | 500      |               1 |
| 45599004 | 2024-07-07 18:57:44 | 06626253000151 |        1675 | 400      |               1 |
| 45599168 | 2024-07-07 19:05:00 | 06626253000151 |        1634 | 200      |               1 |
| 45599178 | 2024-07-07 19:03:11 | 06626253000151 |        1648 | 300      |               1 |
| 45599268 | 2024-07-07 19:10:32 | 06626253000151 |        1661 | 350      |               1 |
| 45599351 | 2024-07-07 19:08:43 | 06626253000151 |        1646 | 300      |               1 |
| 45599445 | 2024-07-07 18:50:03 | 06626253000151 |        1698 | 100      |               1 |
| 45599447 | 2024-07-07 18:51:13 | 06626253000151 |        1698 | 300      |               1 |
| 45599513 | 2024-07-07 19:23:48 | 06626253000151 |        1662 | 200      |               1 |
| 45599525 | 2024-07-07 19:25:12 | 06626253000151 |        1638 | 150      |               1 |
| 45599627 | 2024-07-07 19:22:53 | 06626253000151 |        1645 | 100      |               1 |
| 45599660 | 2024-07-07 19:24:42 | 06626253000151 |        1645 | 400      |               1 |
| 45599683 | 2024-07-07 19:25:43 | 06626253000151 |        1645 | 270      |               1 |
| 45599821 | 2024-07-07 19:33:34 | 06626253000151 |        1644 | 500      |               1 |
| 45599878 | 2024-07-07 19:41:18 | 06626253000151 |        1700 | 300      |               1 |
| 45600029 | 2024-07-07 19:47:25 | 06626253000151 |        1705 | 500      |               1 |
| 45600050 | 2024-07-07 19:50:41 | 06626253000151 |        1643 | 800      |               1 |
| 45600166 | 2024-07-07 19:14:47 | 06626253000151 |        1641 | 400      |               1 |
| 45600272 | 2024-07-07 20:01:49 | 06626253000151 |        1662 | 300      |               1 |
| 45600280 | 2024-07-07 19:53:31 | 06626253000151 |        1635 | 300      |               1 |
| 45600281 | 2024-07-07 20:01:06 | 06626253000151 |        1708 | 500      |               1 |
| 45600303 | 2024-07-07 19:57:59 | 06626253000151 |        1644 | 150      |               1 |
| 45600306 | 2024-07-07 19:58:28 | 06626253000151 |        1644 | 300      |               1 |
| 45600736 | 2024-07-07 20:15:10 | 06626253000151 |        1712 | 650      |               1 |
| 45600826 | 2024-07-07 20:18:48 | 06626253000151 |        1646 | 300      |               1 |
| 45601042 | 2024-07-07 20:27:42 | 06626253000151 |        1646 | 300      |               1 |
| 45601078 | 2024-07-07 20:37:17 | 06626253000151 |        1700 | 100      |               1 |
| 45601396 | 2024-07-07 20:45:42 | 06626253000151 |        1646 | 300      |               1 |
| 45601521 | 2024-07-07 19:56:06 | 06626253000151 |        1639 | 800      |               1 |
| 45601563 | 2024-07-07 19:58:53 | 06626253000151 |        1639 | 200      |               1 |
| 45601571 | 2024-07-07 20:58:02 | 06626253000151 |        1631 | 250      |               1 |
| 45601596 | 2024-07-07 20:58:37 | 06626253000151 |        1627 | 200      |               1 |
| 45601601 | 2024-07-07 20:35:26 | 06626253000151 |        1698 | 300      |               1 |
| 45601620 | 2024-07-07 21:07:05 | 06626253000151 |        1634 | 300      |               1 |
| 45601971 | 2024-07-07 21:23:19 | 06626253000151 |        1634 | 400      |               1 |
| 45602145 | 2024-07-07 21:31:51 | 06626253000151 |        1703 | 300      |               1 |
| 45602194 | 2024-07-07 21:34:38 | 06626253000151 |        1663 | 800      |               1 |
| 45602455 | 2024-07-07 21:36:15 | 06626253000151 |        1635 | 450      |               1 |
| 45602466 | 2024-07-07 21:43:34 | 06626253000151 |        1654 | 300      |               1 |
| 45602482 | 2024-07-07 21:41:48 | 06626253000151 |        1642 | 1750     |               1 |
| 45602548 | 2024-07-07 21:48:45 | 06626253000151 |        1634 | 100      |               1 |
| 45602606 | 2024-07-07 21:45:42 | 06626253000151 |        1642 | 300      |               1 |
| 45602610 | 2024-07-07 21:51:22 | 06626253000151 |        1704 | 250      |               1 |
| 45602754 | 2024-07-07 21:45:05 | 06626253000151 |        1635 | 150      |               1 |
| 45602852 | 2024-07-07 21:55:11 | 06626253000151 |        1705 | 250      |               1 |
| 45602982 | 2024-07-07 22:00:12 | 06626253000151 |        1648 | 600      |               1 |
| 45603055 | 2024-07-07 21:58:41 | 06626253000151 |        1713 | 850      |               1 |
| 45603350 | 2024-07-07 22:18:10 | 06626253000151 |        1662 | 100      |               1 |
| 45603397 | 2024-07-07 22:15:49 | 06626253000151 |        1632 | 100      |               1 |
| 45603412 | 2024-07-07 22:22:42 | 06626253000151 |        1675 | 1500     |               1 |
| 45603438 | 2024-07-07 22:16:22 | 06626253000151 |        1640 | 150      |               1 |
| 45603457 | 2024-07-07 22:17:39 | 06626253000151 |        1640 | 150      |               1 |
| 45603522 | 2024-07-07 22:28:12 | 06626253000151 |        1705 | 400      |               1 |
| 45603527 | 2024-07-07 22:28:32 | 06626253000151 |        1708 | 500      |               1 |
| 45603640 | 2024-07-07 22:38:33 | 06626253000151 |        1697 | 100      |               1 |
| 45603779 | 2024-07-07 22:53:16 | 06626253000151 |        1662 | 0        |               1 |
| 45603791 | 2024-07-07 22:46:13 | 06626253000151 |        1660 | 300      |               1 |
| 45603826 | 2024-07-07 22:59:23 | 06626253000151 |        1675 | 500      |               1 |
| 45603841 | 2024-07-07 22:55:28 | 06626253000151 |        1645 | 600      |               1 |
| 45603852 | 2024-07-07 23:01:58 | 06626253000151 |        1661 | 200      |               1 |
| 45603859 | 2024-07-07 23:03:25 | 06626253000151 |        1703 | 350      |               1 |
| 45603883 | 2024-07-07 23:09:06 | 06626253000151 |        1693 | 100      |               1 |
| 45603884 | 2024-07-07 23:09:42 | 06626253000151 |        1693 | 100      |               1 |
| 45603885 | 2024-07-07 23:09:00 | 06626253000151 |        1683 | 150      |               1 |
| 45603899 | 2024-07-07 23:10:47 | 06626253000151 |        1693 | 450      |               1 |
| 45603900 | 2024-07-07 23:11:28 | 06626253000151 |        1693 | 100      |               1 |
| 45603904 | 2024-07-07 23:11:09 | 06626253000151 |        1683 | 250      |               1 |
| 45603940 | 2024-07-07 23:14:01 | 06626253000151 |        1705 | 100      |               1 |
| 45604092 | 2024-07-07 23:30:59 | 06626253000151 |        1705 | 250      |               1 |
| 45604142 | 2024-07-07 23:38:30 | 06626253000151 |        1704 | 200      |               1 |
